,mature_mirna_acc,mature_mirna_id,target_symbol,target_entrez,target_ensembl,diana_microt,elmmo,microcosm,miranda,mirdb,pictar,pita,targetscan,predicted.sum,all.sum
228,MIMAT0002820,hsa-miR-497-5p,TSPAN5,10098,ENSG00000168785,1,2,1,1,0,0,0,1,5,5
229,MIMAT0002820,hsa-miR-497-5p,TSPYL2,64061,ENSG00000184205,1,2,1,0,0,0,1,1,5,5
230,MIMAT0002820,hsa-miR-497-5p,UBE2Q1,55585,ENSG00000160714,1,6,0,0,1,1,0,1,5,5
231,MIMAT0002820,hsa-miR-497-5p,UBE4B,10277,ENSG00000130939,1,2,0,2,2,0,0,1,5,5
232,MIMAT0002820,hsa-miR-497-5p,UBFD1,56061,ENSG00000103353,2,4,0,0,1,1,1,0,5,5
233,MIMAT0002820,hsa-miR-497-5p,UBN2,254048,ENSG00000157741,1,8,0,0,1,1,1,0,5,5
234,MIMAT0002820,hsa-miR-497-5p,UBQLNL,143630,ENSG00000175518,1,2,0,1,1,0,0,1,5,5
235,MIMAT0002820,hsa-miR-497-5p,UNC80,285175,ENSG00000144406,1,4,0,3,2,1,0,0,5,5
236,MIMAT0002820,hsa-miR-497-5p,USP14,9097,ENSG00000101557,2,2,0,0,0,1,1,1,5,5
237,MIMAT0002820,hsa-miR-497-5p,USP25,29761,ENSG00000155313,1,2,0,1,2,0,0,1,5,5
238,MIMAT0002820,hsa-miR-497-5p,VEGFA,7422,ENSG00000112715,0,2,0,4,4,0,1,1,5,5
239,MIMAT0002820,hsa-miR-497-5p,WIF1,11197,ENSG00000156076,1,2,1,1,0,0,0,1,5,5
240,MIMAT0002820,hsa-miR-497-5p,WIPI2,26100,ENSG00000157954,1,2,0,0,1,0,1,1,5,5
241,MIMAT0002820,hsa-miR-497-5p,WNK3,65267,ENSG00000196632,1,4,0,2,2,1,0,0,5,5
242,MIMAT0002820,hsa-miR-497-5p,WNT7A,7476,ENSG00000154764,1,2,0,0,1,0,1,1,5,5
243,MIMAT0002820,hsa-miR-497-5p,YWHAH,7533,ENSG00000128245,2,2,0,1,1,0,0,1,5,5
244,MIMAT0002820,hsa-miR-497-5p,YWHAQ,10971,ENSG00000134308,1,2,0,1,0,1,2,0,5,5
245,MIMAT0002820,hsa-miR-497-5p,ZBTB39,9880,ENSG00000166860,1,2,0,1,1,0,0,1,5,5
246,MIMAT0002820,hsa-miR-497-5p,ZBTB44,29068,ENSG00000196323,1,4,0,0,1,1,0,1,5,5
247,MIMAT0002820,hsa-miR-497-5p,ZCCHC3,85364,ENSG00000247315,1,2,0,2,1,0,1,0,5,5
248,MIMAT0002820,hsa-miR-497-5p,ZFHX3,463,ENSG00000140836,1,2,0,0,1,1,1,0,5,5
249,MIMAT0002820,hsa-miR-497-5p,ZFHX4,79776,ENSG00000091656,2,2,0,1,1,0,2,0,5,5
250,MIMAT0002820,hsa-miR-497-5p,ZNF362,149076,ENSG00000160094,1,2,0,1,0,0,1,1,5,5
251,MIMAT0002820,hsa-miR-497-5p,ZNF449,203523,ENSG00000173275,1,2,0,2,1,0,0,1,5,5
252,MIMAT0002820,hsa-miR-497-5p,,27065,ENSG00000168824,1,2,0,2,0,0,1,0,4,4
253,MIMAT0002820,hsa-miR-497-5p,ABL2,27,ENSG00000143322,1,6,0,0,2,1,0,0,4,4
254,MIMAT0002820,hsa-miR-497-5p,ADRB2,154,ENSG00000169252,1,2,0,1,1,0,0,0,4,4
255,MIMAT0002820,hsa-miR-497-5p,AK4,100507855,ENSG00000162433,1,2,0,0,0,1,1,0,4,4
256,MIMAT0002820,hsa-miR-497-5p,AMER1,139285,ENSG00000184675,1,8,0,0,1,0,2,0,4,4
257,MIMAT0002820,hsa-miR-497-5p,ANKIB1,54467,ENSG00000001629,2,2,0,1,0,0,2,0,4,4
258,MIMAT0002820,hsa-miR-497-5p,AQP11,282679,ENSG00000178301,1,2,0,2,0,0,0,1,4,4
259,MIMAT0002820,hsa-miR-497-5p,ARFGAP2,84364,ENSG00000149182,1,2,0,0,2,0,2,0,4,4
260,MIMAT0002820,hsa-miR-497-5p,ARHGAP20,57569,ENSG00000137727,1,2,0,1,0,0,1,0,4,4
261,MIMAT0002820,hsa-miR-497-5p,ARHGAP5,394,ENSG00000100852,2,8,0,0,0,1,3,0,4,4
262,MIMAT0002820,hsa-miR-497-5p,ARHGDIA,396,ENSG00000141522,1,4,0,0,2,0,1,0,4,4
263,MIMAT0002820,hsa-miR-497-5p,ARPP21,10777,ENSG00000172995,1,2,0,1,0,0,0,1,4,4
264,MIMAT0002820,hsa-miR-497-5p,ATG9A,79065,ENSG00000198925,1,4,0,0,2,0,0,1,4,4
265,MIMAT0002820,hsa-miR-497-5p,ATXN1L,342371,ENSG00000224470,1,4,0,0,1,1,0,0,4,4
266,MIMAT0002820,hsa-miR-497-5p,ATXN7L1,222255,ENSG00000146776,1,4,0,0,1,1,0,0,4,4
267,MIMAT0002820,hsa-miR-497-5p,BCL2,596,ENSG00000171791,1,2,0,0,0,0,2,1,4,4
268,MIMAT0002820,hsa-miR-497-5p,BCL7A,605,ENSG00000110987,2,2,0,0,0,0,2,1,4,4
269,MIMAT0002820,hsa-miR-497-5p,BFAR,51283,ENSG00000103429,2,2,0,0,0,0,1,1,4,4
270,MIMAT0002820,hsa-miR-497-5p,C11orf42,160298,ENSG00000180878,1,4,1,0,0,0,1,0,4,4
271,MIMAT0002820,hsa-miR-497-5p,C12orf76,400073,ENSG00000174456,0,2,0,2,1,0,1,0,4,4
272,MIMAT0002820,hsa-miR-497-5p,C20orf112,140688,ENSG00000197183,1,2,0,1,0,1,0,0,4,4
273,MIMAT0002820,hsa-miR-497-5p,C20orf194,25943,ENSG00000088854,2,4,0,0,0,1,1,0,4,4
274,MIMAT0002820,hsa-miR-497-5p,CACNA1E,777,ENSG00000198216,1,2,0,0,1,0,1,0,4,4
275,MIMAT0002820,hsa-miR-497-5p,CACNB1,782,ENSG00000067191,2,6,0,0,0,1,1,0,4,4
276,MIMAT0002820,hsa-miR-497-5p,CALU,813,ENSG00000128595,2,2,0,0,0,0,1,1,4,4
277,MIMAT0002820,hsa-miR-497-5p,CAMSAP1,157922,ENSG00000130559,1,2,0,0,0,1,1,0,4,4
278,MIMAT0002820,hsa-miR-497-5p,CAPRIN1,4076,ENSG00000135387,1,4,0,0,1,0,1,0,4,4
279,MIMAT0002820,hsa-miR-497-5p,CAPZA2,830,ENSG00000198898,1,2,0,2,0,0,0,1,4,4
280,MIMAT0002820,hsa-miR-497-5p,CASR,846,ENSG00000036828,2,2,0,1,1,0,0,0,4,4
281,MIMAT0002820,hsa-miR-497-5p,CBFA2T3,863,ENSG00000129993,1,2,0,0,0,0,1,1,4,4
282,MIMAT0002820,hsa-miR-497-5p,CBX2,84733,ENSG00000173894,1,2,0,0,1,0,0,1,4,4
283,MIMAT0002820,hsa-miR-497-5p,CCDC19,25790,ENSG00000213085,1,2,1,1,0,0,0,0,4,4
284,MIMAT0002820,hsa-miR-497-5p,CD163,9332,ENSG00000177575,1,0,1,2,0,0,0,1,4,4
285,MIMAT0002820,hsa-miR-497-5p,CDC25A,993,ENSG00000164045,1,6,0,0,1,1,0,0,4,4
286,MIMAT0002820,hsa-miR-497-5p,CDC42,998,ENSG00000070831,0,6,0,1,0,1,3,0,4,4
287,MIMAT0002820,hsa-miR-497-5p,CDC42SE2,56990,ENSG00000158985,0,2,0,2,1,0,0,1,4,4
288,MIMAT0002820,hsa-miR-497-5p,CDK6,1021,ENSG00000105810,2,6,0,0,0,1,2,0,4,4
289,MIMAT0002820,hsa-miR-497-5p,CDS2,8760,ENSG00000101290,2,6,0,0,0,1,2,0,4,4
290,MIMAT0002820,hsa-miR-497-5p,CEP85L,387119,ENSG00000111860,2,2,0,1,1,0,0,0,4,4
291,MIMAT0002820,hsa-miR-497-5p,CHD2,1106,ENSG00000173575,1,6,0,0,1,0,1,0,4,4
292,MIMAT0002820,hsa-miR-497-5p,CHD6,84181,ENSG00000124177,2,2,0,1,0,0,1,0,4,4
293,MIMAT0002820,hsa-miR-497-5p,CLCN4,1183,ENSG00000073464,2,0,0,1,1,0,0,1,4,4
294,MIMAT0002820,hsa-miR-497-5p,CLCN5,1184,ENSG00000171365,1,4,0,0,0,1,1,0,4,4
295,MIMAT0002820,hsa-miR-497-5p,CLDN2,9075,ENSG00000165376,1,2,1,0,0,0,1,0,4,4
296,MIMAT0002820,hsa-miR-497-5p,CLOCK,9575,ENSG00000134852,1,2,0,0,1,1,0,0,4,4
297,MIMAT0002820,hsa-miR-497-5p,CLUH,23277,ENSG00000132361,1,2,0,0,1,1,0,0,4,4
298,MIMAT0002820,hsa-miR-497-5p,COBLL1,22837,ENSG00000082438,2,2,0,1,0,0,0,1,4,4
299,MIMAT0002820,hsa-miR-497-5p,CSDE1,7812,ENSG00000009307,2,4,0,0,1,0,2,0,4,4
300,MIMAT0002820,hsa-miR-497-5p,CSPG5,10675,ENSG00000114646,2,2,1,0,0,0,1,0,4,4
301,MIMAT0002820,hsa-miR-497-5p,CSRNP1,64651,ENSG00000144655,1,2,0,0,1,0,0,1,4,4
302,MIMAT0002820,hsa-miR-497-5p,CTNNBIP1,56998,ENSG00000178585,1,2,0,0,0,0,1,1,4,4
303,MIMAT0002820,hsa-miR-497-5p,DESI1,27351,ENSG00000100418,2,4,0,0,1,0,0,1,4,4
304,MIMAT0002820,hsa-miR-497-5p,DLL1,28514,ENSG00000198719,1,4,0,0,1,0,1,0,4,4
305,MIMAT0002820,hsa-miR-497-5p,DRD1,1812,ENSG00000184845,1,2,0,1,1,0,0,0,4,4
306,MIMAT0002820,hsa-miR-497-5p,DVL1,1855,ENSG00000107404,2,2,0,2,0,0,1,0,4,4
307,MIMAT0002820,hsa-miR-497-5p,DYNC1I1,1780,ENSG00000158560,1,4,0,1,0,0,0,1,4,4
308,MIMAT0002820,hsa-miR-497-5p,DYRK1A,1859,ENSG00000157540,1,0,0,4,0,2,1,0,4,4
309,MIMAT0002820,hsa-miR-497-5p,E2F7,144455,ENSG00000165891,1,2,0,2,0,1,0,0,4,4
310,MIMAT0002820,hsa-miR-497-5p,EIF4B,1975,ENSG00000063046,2,2,0,0,0,1,1,0,4,4
311,MIMAT0002820,hsa-miR-497-5p,ELL,8178,ENSG00000105656,2,6,0,0,1,1,0,0,4,4
312,MIMAT0002820,hsa-miR-497-5p,ELMOD1,55531,ENSG00000110675,0,2,0,1,0,0,1,1,4,4
313,MIMAT0002820,hsa-miR-497-5p,EN2,2020,ENSG00000164778,1,2,0,0,0,0,1,1,4,4
314,MIMAT0002820,hsa-miR-497-5p,EPT1,85465,ENSG00000138018,1,4,0,0,0,1,1,0,4,4
315,MIMAT0002820,hsa-miR-497-5p,ESRRG,2104,ENSG00000196482,1,2,0,0,0,1,1,0,4,4
316,MIMAT0002820,hsa-miR-497-5p,ETNK1,55500,ENSG00000139163,0,4,0,0,1,1,1,0,4,4
317,MIMAT0002820,hsa-miR-497-5p,EZH1,2145,ENSG00000108799,2,2,0,0,1,1,0,0,4,4
318,MIMAT0002820,hsa-miR-497-5p,FAM133B,257415,ENSG00000234545,1,4,0,0,1,0,1,0,4,4
319,MIMAT0002820,hsa-miR-497-5p,FAM135A,57579,ENSG00000082269,2,0,0,1,0,0,1,1,4,4
320,MIMAT0002820,hsa-miR-497-5p,FAM91A1,157769,ENSG00000176853,1,6,0,1,1,0,0,0,4,4
321,MIMAT0002820,hsa-miR-497-5p,G0S2,50486,ENSG00000123689,2,2,1,0,0,0,0,1,4,4
322,MIMAT0002820,hsa-miR-497-5p,GADD45G,10912,ENSG00000130222,1,0,1,1,0,0,0,1,4,4
323,MIMAT0002820,hsa-miR-497-5p,GALNT13,114805,ENSG00000144278,0,0,0,3,2,0,1,1,4,4
324,MIMAT0002820,hsa-miR-497-5p,GATAD2A,54815,ENSG00000167491,1,2,0,0,1,1,0,0,4,4
325,MIMAT0002820,hsa-miR-497-5p,GLUD1,2746,ENSG00000148672,1,2,0,1,0,0,0,1,4,4
326,MIMAT0002820,hsa-miR-497-5p,GNAI3,2773,ENSG00000065135,0,2,0,0,0,1,1,1,4,4
327,MIMAT0002820,hsa-miR-497-5p,GOLGA1,2800,ENSG00000136935,1,2,0,0,0,0,1,1,4,4
328,MIMAT0002820,hsa-miR-497-5p,GOLT1B,51026,ENSG00000111711,0,2,0,2,0,0,1,1,4,4
329,MIMAT0002820,hsa-miR-497-5p,GPATCH8,23131,ENSG00000186566,0,2,0,1,1,0,1,0,4,4
330,MIMAT0002820,hsa-miR-497-5p,GPN1,11321,ENSG00000198522,1,2,0,2,0,0,0,1,4,4
331,MIMAT0002820,hsa-miR-497-5p,GSTCD,79807,ENSG00000138780,1,2,0,0,1,0,0,1,4,4
332,MIMAT0002820,hsa-miR-497-5p,HECTD4,283450,ENSG00000173064,1,2,0,0,0,1,1,0,4,4
333,MIMAT0002820,hsa-miR-497-5p,HEPHL1,341208,ENSG00000181333,1,2,0,1,1,0,0,0,4,4
334,MIMAT0002820,hsa-miR-497-5p,HIPK2,28996,ENSG00000064393,2,10,0,0,1,1,0,0,4,4
335,MIMAT0002820,hsa-miR-497-5p,HMGA1,3159,ENSG00000137309,1,4,0,0,1,0,0,1,4,4
336,MIMAT0002820,hsa-miR-497-5p,HSPA4L,22824,ENSG00000164070,1,2,0,1,1,0,0,0,4,4
337,MIMAT0002820,hsa-miR-497-5p,IGF1R,3480,ENSG00000140443,1,2,0,0,0,1,1,0,4,4
338,MIMAT0002820,hsa-miR-497-5p,IHH,3549,ENSG00000163501,1,2,0,0,0,0,1,1,4,4
339,MIMAT0002820,hsa-miR-497-5p,IKBKB,3551,ENSG00000104365,2,2,0,0,1,0,0,1,4,4
340,MIMAT0002820,hsa-miR-497-5p,IL15,3600,ENSG00000164136,1,2,1,1,0,0,0,0,4,4
341,MIMAT0002820,hsa-miR-497-5p,IPO9,55705,ENSG00000198700,1,6,0,0,0,1,2,0,4,4
342,MIMAT0002820,hsa-miR-497-5p,IRAK2,3656,ENSG00000134070,1,2,0,1,0,0,0,1,4,4
343,MIMAT0002820,hsa-miR-497-5p,ISLR,3671,ENSG00000129009,1,2,0,0,1,0,0,1,4,4
344,MIMAT0002820,hsa-miR-497-5p,JPH1,56704,ENSG00000104369,2,2,0,1,0,0,1,0,4,4
345,MIMAT0002820,hsa-miR-497-5p,KCNK10,54207,ENSG00000100433,0,2,0,0,1,1,0,1,4,4
346,MIMAT0002820,hsa-miR-497-5p,KCNN4,3783,ENSG00000104783,2,2,0,0,1,0,0,1,4,4
347,MIMAT0002820,hsa-miR-497-5p,KIAA1432,57589,ENSG00000107036,2,4,0,1,0,1,0,0,4,4
348,MIMAT0002820,hsa-miR-497-5p,KIF21A,55605,ENSG00000139116,0,2,0,1,2,0,0,1,4,4
349,MIMAT0002820,hsa-miR-497-5p,KIF23,9493,ENSG00000137807,0,2,0,1,1,0,0,1,4,4
350,MIMAT0002820,hsa-miR-497-5p,KIF5B,3799,ENSG00000170759,1,2,0,0,1,1,0,0,4,4
351,MIMAT0002820,hsa-miR-497-5p,KLHDC8B,200942,ENSG00000185909,1,2,0,2,0,0,0,1,4,4
352,MIMAT0002820,hsa-miR-497-5p,KRTAP11-1,337880,ENSG00000182591,1,0,0,1,1,0,1,0,4,4
353,MIMAT0002820,hsa-miR-497-5p,LAMC1,3915,ENSG00000135862,1,2,0,0,0,1,1,0,4,4
354,MIMAT0002820,hsa-miR-497-5p,LATS2,26524,ENSG00000150457,1,2,0,1,0,0,2,0,4,4
355,MIMAT0002820,hsa-miR-497-5p,LITAF,9516,ENSG00000189067,1,6,0,0,1,1,0,0,4,4
356,MIMAT0002820,hsa-miR-497-5p,LPHN2,23266,ENSG00000117114,2,2,1,3,0,0,0,0,4,4
357,MIMAT0002820,hsa-miR-497-5p,LRIG2,9860,ENSG00000198799,1,2,0,1,1,0,0,0,4,4
358,MIMAT0002820,hsa-miR-497-5p,LRP1B,53353,ENSG00000168702,1,2,0,1,0,0,1,0,4,4
359,MIMAT0002820,hsa-miR-497-5p,LRRK1,79705,ENSG00000154237,1,2,1,0,1,0,0,0,4,4
360,MIMAT0002820,hsa-miR-497-5p,LSM11,134353,ENSG00000155858,1,2,0,1,1,0,0,0,4,4
361,MIMAT0002820,hsa-miR-497-5p,LUZP1,7798,ENSG00000169641,1,10,0,0,2,1,0,0,4,4
362,MIMAT0002820,hsa-miR-497-5p,MAMSTR,284358,ENSG00000176909,1,4,2,0,2,0,0,0,4,4
363,MIMAT0002820,hsa-miR-497-5p,MAP2K1,5604,ENSG00000169032,1,2,0,0,1,0,0,1,4,4
364,MIMAT0002820,hsa-miR-497-5p,MIPOL1,145282,ENSG00000151338,0,2,0,1,0,0,1,1,4,4
365,MIMAT0002820,hsa-miR-497-5p,MOB3B,79817,ENSG00000120162,2,2,0,0,1,1,0,0,4,4
366,MIMAT0002820,hsa-miR-497-5p,MTFR1L,56181,ENSG00000117640,2,2,0,2,1,0,0,0,4,4
367,MIMAT0002820,hsa-miR-497-5p,MTMR3,8897,ENSG00000100330,2,4,0,0,2,0,0,1,4,4
368,MIMAT0002820,hsa-miR-497-5p,NAA15,80155,ENSG00000164134,1,2,0,0,0,1,0,1,4,4
369,MIMAT0002820,hsa-miR-497-5p,NAA25,80018,ENSG00000111300,2,4,0,0,1,0,2,0,4,4
370,MIMAT0002820,hsa-miR-497-5p,NAPG,8774,ENSG00000134265,1,2,0,0,1,0,0,1,4,4
371,MIMAT0002820,hsa-miR-497-5p,NCS1,23413,ENSG00000107130,2,2,0,0,0,1,1,0,4,4
372,MIMAT0002820,hsa-miR-497-5p,NFATC3,4775,ENSG00000072736,2,4,0,0,1,3,0,0,4,4
373,MIMAT0002820,hsa-miR-497-5p,OGT,8473,ENSG00000147162,0,2,0,1,1,0,1,0,4,4
374,MIMAT0002820,hsa-miR-497-5p,OTUB1,55611,ENSG00000167770,1,2,0,0,0,1,1,0,4,4
375,MIMAT0002820,hsa-miR-497-5p,OTUD4,54726,ENSG00000164164,1,2,0,0,0,1,1,0,4,4
376,MIMAT0002820,hsa-miR-497-5p,PAFAH1B2,5049,ENSG00000168092,1,4,0,0,1,1,0,0,4,4
377,MIMAT0002820,hsa-miR-497-5p,PCDH17,27253,ENSG00000118946,2,2,0,0,1,1,0,0,4,4
378,MIMAT0002820,hsa-miR-497-5p,PCDH9,5101,ENSG00000184226,1,2,0,0,1,0,2,0,4,4
379,MIMAT0002820,hsa-miR-497-5p,PCDHA6,56142,ENSG00000081842,2,2,0,1,0,0,0,1,4,4
380,MIMAT0002820,hsa-miR-497-5p,PCDHAC1,56135,ENSG00000248383,0,2,0,1,0,0,1,1,4,4
381,MIMAT0002820,hsa-miR-497-5p,PDIK1L,149420,ENSG00000175087,1,4,0,0,0,1,1,0,4,4
382,MIMAT0002820,hsa-miR-497-5p,PEX13,5194,ENSG00000162928,0,2,0,1,1,0,0,1,4,4
383,MIMAT0002820,hsa-miR-497-5p,PHACTR2,9749,ENSG00000112419,2,2,0,0,0,1,0,1,4,4
384,MIMAT0002820,hsa-miR-497-5p,PHF20L1,51105,ENSG00000129292,0,2,1,2,0,0,1,0,4,4
385,MIMAT0002820,hsa-miR-497-5p,PHF21A,51317,ENSG00000135365,1,2,0,0,0,1,1,0,4,4
386,MIMAT0002820,hsa-miR-497-5p,PISD,23761,ENSG00000241878,1,4,0,0,1,0,0,1,4,4
387,MIMAT0002820,hsa-miR-497-5p,PLEKHA5,54477,ENSG00000052126,0,2,0,1,0,0,1,1,4,4
388,MIMAT0002820,hsa-miR-497-5p,PLSCR4,57088,ENSG00000114698,2,4,0,2,0,0,0,1,4,4
389,MIMAT0002820,hsa-miR-497-5p,PNPLA6,10908,ENSG00000032444,2,2,0,0,1,0,0,1,4,4
390,MIMAT0002820,hsa-miR-497-5p,POU2F1,5451,ENSG00000143190,1,8,0,0,1,1,0,0,4,4
391,MIMAT0002820,hsa-miR-497-5p,PPP6C,5537,ENSG00000119414,2,2,0,0,0,0,1,1,4,4
392,MIMAT0002820,hsa-miR-497-5p,PTGFR,5737,ENSG00000122420,2,2,0,1,0,1,0,0,4,4
393,MIMAT0002820,hsa-miR-497-5p,PTH,5741,ENSG00000152266,1,2,0,0,1,0,0,1,4,4
394,MIMAT0002820,hsa-miR-497-5p,PVRL1,5818,ENSG00000110400,2,4,0,0,0,1,1,0,4,4
395,MIMAT0002820,hsa-miR-497-5p,RAB11FIP2,22841,ENSG00000107560,2,4,0,0,1,1,0,0,4,4
396,MIMAT0002820,hsa-miR-497-5p,RAB9A,9367,ENSG00000123595,0,2,1,0,1,0,0,1,4,4
397,MIMAT0002820,hsa-miR-497-5p,RAB9B,51209,ENSG00000123570,2,4,0,0,1,0,0,1,4,4
398,MIMAT0002820,hsa-miR-497-5p,RAP2C,57826,ENSG00000123728,2,2,0,1,0,0,0,1,4,4
399,MIMAT0002820,hsa-miR-497-5p,RASSF5,83593,ENSG00000266094,1,2,0,0,0,2,1,0,4,4
400,MIMAT0002820,hsa-miR-497-5p,RET,5979,ENSG00000165731,1,2,0,1,1,0,0,0,4,4
401,MIMAT0002820,hsa-miR-497-5p,RFWD2,64326,ENSG00000143207,1,2,0,1,0,0,1,0,4,4
402,MIMAT0002820,hsa-miR-497-5p,RICTOR,253260,ENSG00000164327,1,4,0,0,1,0,1,0,4,4
403,MIMAT0002820,hsa-miR-497-5p,RLIM,51132,ENSG00000131263,1,4,0,0,0,1,1,0,4,4
404,MIMAT0002820,hsa-miR-497-5p,RNF10,9921,ENSG00000022840,2,2,0,1,1,0,0,0,4,4
405,MIMAT0002820,hsa-miR-497-5p,RNF125,54941,ENSG00000101695,2,2,0,0,0,0,1,1,4,4
406,MIMAT0002820,hsa-miR-497-5p,RPS6KA6,27330,ENSG00000072133,0,2,0,1,1,0,0,1,4,4
407,MIMAT0002820,hsa-miR-497-5p,RREB1,6239,ENSG00000124782,2,2,0,0,1,0,1,0,4,4
408,MIMAT0002820,hsa-miR-497-5p,RS1,6247,ENSG00000102104,0,2,0,0,1,0,1,1,4,4
409,MIMAT0002820,hsa-miR-497-5p,RSBN1,54665,ENSG00000081019,2,4,0,0,0,1,2,0,4,4
410,MIMAT0002820,hsa-miR-497-5p,RUNDC3B,154661,ENSG00000105784,2,2,0,1,1,0,0,0,4,4
411,MIMAT0002820,hsa-miR-497-5p,RYBP,23429,ENSG00000163602,1,2,0,0,0,1,1,0,4,4
412,MIMAT0002820,hsa-miR-497-5p,SALL4,57167,ENSG00000101115,2,2,1,0,1,0,0,0,4,4
413,MIMAT0002820,hsa-miR-497-5p,SAV1,60485,ENSG00000151748,1,0,0,1,1,0,1,0,4,4
414,MIMAT0002820,hsa-miR-497-5p,SCN3A,6328,ENSG00000153253,1,2,0,1,0,0,1,0,4,4
415,MIMAT0002820,hsa-miR-497-5p,SCN4B,6330,ENSG00000177098,1,2,0,0,0,1,1,0,4,4
416,MIMAT0002820,hsa-miR-497-5p,SEC24A,10802,ENSG00000113615,2,2,0,0,1,1,0,0,4,4
417,MIMAT0002820,hsa-miR-497-5p,SEH1L,81929,ENSG00000085415,2,4,0,1,1,0,0,0,4,4
418,MIMAT0002820,hsa-miR-497-5p,SEMA3A,10371,ENSG00000075213,2,4,0,0,1,0,1,0,4,4
419,MIMAT0002820,hsa-miR-497-5p,SERBP1,26135,ENSG00000142864,1,2,0,0,1,1,0,0,4,4
420,MIMAT0002820,hsa-miR-497-5p,SETD3,84193,ENSG00000183576,0,2,0,1,1,0,0,1,4,4
421,MIMAT0002820,hsa-miR-497-5p,SGK1,6446,ENSG00000118515,0,2,0,1,1,0,0,1,4,4
422,MIMAT0002820,hsa-miR-497-5p,SH2D2A,9047,ENSG00000027869,2,2,0,1,0,0,0,1,4,4
423,MIMAT0002820,hsa-miR-497-5p,SH3GL2,6456,ENSG00000107295,2,4,0,1,0,0,1,0,4,4
424,MIMAT0002820,hsa-miR-497-5p,SIRT4,23409,ENSG00000089163,2,0,0,1,1,0,0,1,4,4
425,MIMAT0002820,hsa-miR-497-5p,SKI,6497,ENSG00000157933,1,8,0,0,1,1,0,0,4,4
426,MIMAT0002820,hsa-miR-497-5p,SLC11A2,4891,ENSG00000110911,2,4,0,2,2,0,0,0,4,4
427,MIMAT0002820,hsa-miR-497-5p,SLC12A2,6558,ENSG00000064651,2,4,0,0,1,0,1,0,4,4
428,MIMAT0002820,hsa-miR-497-5p,SLC13A3,64849,ENSG00000158296,1,2,0,0,2,1,0,0,4,4
429,MIMAT0002820,hsa-miR-497-5p,SLC2A14,144195,ENSG00000173262,1,2,0,0,0,0,1,1,4,4
430,MIMAT0002820,hsa-miR-497-5p,SLC35G1,159371,ENSG00000176273,1,2,0,0,0,0,1,1,4,4
431,MIMAT0002820,hsa-miR-497-5p,SLC36A1,206358,ENSG00000123643,2,2,0,0,1,1,0,0,4,4
432,MIMAT0002820,hsa-miR-497-5p,SLC39A10,57181,ENSG00000196950,1,4,0,1,0,0,2,0,4,4
433,MIMAT0002820,hsa-miR-497-5p,SMIM13,221710,ENSG00000224531,1,4,0,0,1,0,0,2,4,4
434,MIMAT0002820,hsa-miR-497-5p,SMURF2,64750,ENSG00000108854,2,0,0,2,0,0,1,1,4,4
435,MIMAT0002820,hsa-miR-497-5p,SMYD5,10322,ENSG00000135632,1,2,0,0,0,1,1,0,4,4
436,MIMAT0002820,hsa-miR-497-5p,SOX6,55553,ENSG00000110693,2,2,0,0,1,1,0,0,4,4
437,MIMAT0002820,hsa-miR-497-5p,SRPK1,6732,ENSG00000096063,0,2,0,1,0,0,1,1,4,4
438,MIMAT0002820,hsa-miR-497-5p,STXBP3,6814,ENSG00000116266,2,2,0,1,1,0,0,0,4,4
439,MIMAT0002820,hsa-miR-497-5p,SUCO,51430,ENSG00000094975,2,2,0,1,2,0,0,0,4,4
440,MIMAT0002820,hsa-miR-497-5p,SVEP1,79987,ENSG00000165124,1,2,0,1,0,0,1,0,4,4
441,MIMAT0002820,hsa-miR-497-5p,TAB3,257397,ENSG00000157625,0,2,0,0,1,1,1,0,4,4
442,MIMAT0002820,hsa-miR-497-5p,TARBP2,6895,ENSG00000139546,1,2,0,1,1,0,0,0,4,4
443,MIMAT0002820,hsa-miR-497-5p,TASP1,55617,ENSG00000089123,2,2,1,1,0,0,0,0,4,4
444,MIMAT0002820,hsa-miR-497-5p,TCAIM,285343,ENSG00000179152,0,2,0,1,1,0,0,1,4,4
445,MIMAT0002820,hsa-miR-497-5p,TFAP2D,83741,ENSG00000008197,2,2,0,2,0,0,0,1,4,4
446,MIMAT0002820,hsa-miR-497-5p,TMEM74B,55321,ENSG00000125895,2,2,0,1,0,0,0,1,4,4
447,MIMAT0002820,hsa-miR-497-5p,TRABD2B,388630,ENSG00000269113,0,2,0,0,1,1,0,1,4,4
448,MIMAT0002820,hsa-miR-497-5p,TTC14,151613,ENSG00000163728,1,4,0,0,0,1,2,0,4,4
449,MIMAT0002820,hsa-miR-497-5p,UBE2V1,7335,ENSG00000244687,0,4,0,0,2,1,1,0,4,4
450,MIMAT0002820,hsa-miR-497-5p,UBE4A,9354,ENSG00000110344,2,2,0,0,1,0,1,0,4,4
451,MIMAT0002820,hsa-miR-497-5p,USP19,10869,ENSG00000172046,1,4,0,2,0,0,0,1,4,4
452,MIMAT0002820,hsa-miR-497-5p,USP3,9960,ENSG00000140455,0,4,0,1,1,0,0,1,4,4
453,MIMAT0002820,hsa-miR-497-5p,USP42,84132,ENSG00000106346,0,2,0,1,1,0,0,1,4,4
454,MIMAT0002820,hsa-miR-497-5p,USP6NL,9712,ENSG00000148429,1,2,0,0,0,0,1,1,4,4
455,MIMAT0002820,hsa-miR-497-5p,USP9X,8239,ENSG00000124486,2,2,0,0,0,1,4,0,4,4
